"Timestamp","Currency Pair","Change Status","Tweet status"
"2021-04-11 01:27:36.982739","WETH-USDC","ERROR","ERROR"
"2021-04-11 01:27:38.379754","COMP-USDC","ERROR","ERROR"
"2021-04-11 01:27:39.760059","WBTC-USDC","ERROR","ERROR"
"2021-04-11 01:27:41.150551","USDT-USDC","ERROR","ERROR"
"2021-04-11 01:27:42.572891","WETH-USDC","ERROR","ERROR"
"2021-04-11 01:27:44.078705","COMP-USDC","ERROR","ERROR"
