"Timestamp","Currency Pair","Change Status","Tweet status","Tweet content"
"2021-04-10 12:39:30.930066","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:31.473142","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:32.027716","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:32.579251","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:33.170964","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:33.704476","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:34.257969","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:34.825441","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:35.361952","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:35.895701","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:36.455446","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:37.008181","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:37.558108","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:38.120437","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:38.699365","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:39.281708","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:39.837277","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:40.380284","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:40.902173","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:41.469137","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:41.997900","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:42.577933","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:43.124428","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:43.652559","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:44.202564","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:44.710935","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:45.251866","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:45.805782","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:46.341279","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:46.906097","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:47.468598","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:48.030176","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:48.572668","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:49.089477","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:49.655911","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:50.272175","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:50.834807","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:51.399921","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:51.928751","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:52.452589","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:53.011974","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:53.598112","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:54.161575","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:54.724345","COMP-USDC","No change","No tweet","None"
"2021-04-10 12:39:55.284628","USDT-USDC","No change","No tweet","None"
"2021-04-10 12:39:55.848619","COMP-USDC","No change","No tweet","None"
