"Timestamp","Currency Pair","Change Status","Tweet status","Tweet content"
"2021-04-10 15:06:14.495298","WETH-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:15.065548","LINK-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:15.599032","AAVE-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:16.142394","SNX-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:16.655669","COMP-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:17.157492","WBTC-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:17.702527","YFI-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:18.205058","USDT-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:18.704436","WETH-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:19.208094","LINK-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:19.743220","AAVE-USDC","ERROR","ERROR","ERROR"
"2021-04-10 15:06:20.305007","SNX-USDC","ERROR","ERROR","ERROR"
